
===== project=flywheel =====
id|to_lead|source|type|msg_class|created_at|undelivered|content_len|content_prefix_hex
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:93de5bb3-cd20-45b2-98c6-650daf3c93a0:1783405880294-1785004690681|product-lead|lead_event:58873|detection_escalation|model|2026-07-31T07:29:56.229Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:93de5bb3-cd20-45b2-98c6-650daf3c93a0:1783429594800-1785004690681|product-lead|lead_event:58874|detection_escalation|model|2026-07-31T07:29:56.229Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:93de5bb3-cd20-45b2-98c6-650daf3c93a0:1783448206095-1785004690681|product-lead|lead_event:58875|detection_escalation|model|2026-07-31T07:29:56.230Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:93de5bb3-cd20-45b2-98c6-650daf3c93a0:1783469734755-1785004690681|product-lead|lead_event:58876|detection_escalation|model|2026-07-31T07:29:56.230Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:93de5bb3-cd20-45b2-98c6-650daf3c93a0:1783515991264-1785004690681|product-lead|lead_event:58877|detection_escalation|model|2026-07-31T07:29:56.230Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:93de5bb3-cd20-45b2-98c6-650daf3c93a0:1783602424644-1785004690681|product-lead|lead_event:58878|detection_escalation|model|2026-07-31T07:29:56.231Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:be68e3bd-0b1a-4591-9384-afbe944d1d16:1783235225973-1785004690681|product-lead|lead_event:58879|detection_escalation|model|2026-07-31T07:29:56.231Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:be68e3bd-0b1a-4591-9384-afbe944d1d16:1783256788015-1785004690681|product-lead|lead_event:58880|detection_escalation|model|2026-07-31T07:29:56.231Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:be68e3bd-0b1a-4591-9384-afbe944d1d16:1783277974325-1785004690681|product-lead|lead_event:58881|detection_escalation|model|2026-07-31T07:29:56.231Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:be68e3bd-0b1a-4591-9384-afbe944d1d16:1783318062046-1785004690681|product-lead|lead_event:58882|detection_escalation|model|2026-07-31T07:29:56.232Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:be68e3bd-0b1a-4591-9384-afbe944d1d16:1783358953764-1785004690681|product-lead|lead_event:58883|detection_escalation|model|2026-07-31T07:29:56.232Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:be68e3bd-0b1a-4591-9384-afbe944d1d16:1783359480646-1785004690681|product-lead|lead_event:58884|detection_escalation|model|2026-07-31T07:29:56.232Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:be68e3bd-0b1a-4591-9384-afbe944d1d16:1783365117646-1785004690681|product-lead|lead_event:58885|detection_escalation|model|2026-07-31T07:29:56.232Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:be68e3bd-0b1a-4591-9384-afbe944d1d16:1783384202176-1785004690681|product-lead|lead_event:58886|detection_escalation|model|2026-07-31T07:29:56.233Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:be68e3bd-0b1a-4591-9384-afbe944d1d16:1783395928502-1785004690681|product-lead|lead_event:58887|detection_escalation|model|2026-07-31T07:29:56.233Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:be68e3bd-0b1a-4591-9384-afbe944d1d16:1783402701739-1785004690681|product-lead|lead_event:58888|detection_escalation|model|2026-07-31T07:29:56.233Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:be68e3bd-0b1a-4591-9384-afbe944d1d16:1783405879362-1785004690681|product-lead|lead_event:58889|detection_escalation|model|2026-07-31T07:29:56.234Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:be68e3bd-0b1a-4591-9384-afbe944d1d16:1783429594045-1785004690681|product-lead|lead_event:58890|detection_escalation|model|2026-07-31T07:29:56.234Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:be68e3bd-0b1a-4591-9384-afbe944d1d16:1783448203990-1785004690681|product-lead|lead_event:58891|detection_escalation|model|2026-07-31T07:29:56.234Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:bef9facd-1613-449c-a7bc-1213d72733d5:1783235227472-1785004690681|product-lead|lead_event:58892|detection_escalation|model|2026-07-31T07:29:56.234Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:bef9facd-1613-449c-a7bc-1213d72733d5:1783256788838-1785004690681|product-lead|lead_event:58893|detection_escalation|model|2026-07-31T07:29:56.235Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:bef9facd-1613-449c-a7bc-1213d72733d5:1783277975322-1785004690681|product-lead|lead_event:58894|detection_escalation|model|2026-07-31T07:29:56.235Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:bef9facd-1613-449c-a7bc-1213d72733d5:1783318062669-1785004690681|product-lead|lead_event:58895|detection_escalation|model|2026-07-31T07:29:56.235Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:bef9facd-1613-449c-a7bc-1213d72733d5:1783358954610-1785004690681|product-lead|lead_event:58896|detection_escalation|model|2026-07-31T07:29:56.235Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:bef9facd-1613-449c-a7bc-1213d72733d5:1783359481363-1785004690681|product-lead|lead_event:58897|detection_escalation|model|2026-07-31T07:29:56.236Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:bef9facd-1613-449c-a7bc-1213d72733d5:1783365118468-1785004690681|product-lead|lead_event:58898|detection_escalation|model|2026-07-31T07:29:56.236Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:bef9facd-1613-449c-a7bc-1213d72733d5:1783384202916-1785004690681|product-lead|lead_event:58899|detection_escalation|model|2026-07-31T07:29:56.236Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:cb790151-0542-4afa-81d2-0f7ae307a4a6:1783235225513-1785004690681|product-lead|lead_event:58900|detection_escalation|model|2026-07-31T07:29:56.237Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:cb790151-0542-4afa-81d2-0f7ae307a4a6:1783256787368-1785004690681|product-lead|lead_event:58901|detection_escalation|model|2026-07-31T07:29:56.237Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:cb790151-0542-4afa-81d2-0f7ae307a4a6:1783277973681-1785004690681|product-lead|lead_event:58902|detection_escalation|model|2026-07-31T07:29:56.237Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:cb790151-0542-4afa-81d2-0f7ae307a4a6:1783318061542-1785004690681|product-lead|lead_event:58903|detection_escalation|model|2026-07-31T07:29:56.237Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:cb790151-0542-4afa-81d2-0f7ae307a4a6:1783358953278-1785004690681|product-lead|lead_event:58904|detection_escalation|model|2026-07-31T07:29:56.238Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:cb790151-0542-4afa-81d2-0f7ae307a4a6:1783359479929-1785004690681|product-lead|lead_event:58905|detection_escalation|model|2026-07-31T07:29:56.238Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:cb790151-0542-4afa-81d2-0f7ae307a4a6:1783365116932-1785004690681|product-lead|lead_event:58906|detection_escalation|model|2026-07-31T07:29:56.238Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:cb790151-0542-4afa-81d2-0f7ae307a4a6:1783384201648-1785004690681|product-lead|lead_event:58907|detection_escalation|model|2026-07-31T07:29:56.238Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:d0277fb8-2bc8-437c-814f-bef01444ea48:1783235226235-1785004690681|product-lead|lead_event:58908|detection_escalation|model|2026-07-31T07:29:56.239Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:d0277fb8-2bc8-437c-814f-bef01444ea48:1783256788235-1785004690681|product-lead|lead_event:58909|detection_escalation|model|2026-07-31T07:29:56.239Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:d0277fb8-2bc8-437c-814f-bef01444ea48:1783277974724-1785004690681|product-lead|lead_event:58910|detection_escalation|model|2026-07-31T07:29:56.239Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:d0277fb8-2bc8-437c-814f-bef01444ea48:1783318062277-1785004690681|product-lead|lead_event:58911|detection_escalation|model|2026-07-31T07:29:56.240Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:d0277fb8-2bc8-437c-814f-bef01444ea48:1783358954097-1785004690681|product-lead|lead_event:58912|detection_escalation|model|2026-07-31T07:29:56.240Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:d0277fb8-2bc8-437c-814f-bef01444ea48:1783359480849-1785004690681|product-lead|lead_event:58913|detection_escalation|model|2026-07-31T07:29:56.240Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:d0277fb8-2bc8-437c-814f-bef01444ea48:1783365117955-1785004690681|product-lead|lead_event:58914|detection_escalation|model|2026-07-31T07:29:56.240Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:fdc7b751-2a26-4431-8348-eae054ab2db2:1783235225767-1785004690681|product-lead|lead_event:58915|detection_escalation|model|2026-07-31T07:29:56.241Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:fdc7b751-2a26-4431-8348-eae054ab2db2:1783256787760-1785004690681|product-lead|lead_event:58916|detection_escalation|model|2026-07-31T07:29:56.241Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:fdc7b751-2a26-4431-8348-eae054ab2db2:1783277974055-1785004690681|product-lead|lead_event:58917|detection_escalation|model|2026-07-31T07:29:56.241Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:fdc7b751-2a26-4431-8348-eae054ab2db2:1783318061841-1785004690681|product-lead|lead_event:58918|detection_escalation|model|2026-07-31T07:29:56.242Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:fdc7b751-2a26-4431-8348-eae054ab2db2:1783358953484-1785004690681|product-lead|lead_event:58919|detection_escalation|model|2026-07-31T07:29:56.242Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:fdc7b751-2a26-4431-8348-eae054ab2db2:1783359480230-1785004690681|product-lead|lead_event:58920|detection_escalation|model|2026-07-31T07:29:56.242Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:fdc7b751-2a26-4431-8348-eae054ab2db2:1783365117288-1785004690681|product-lead|lead_event:58921|detection_escalation|model|2026-07-31T07:29:56.242Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:fdc7b751-2a26-4431-8348-eae054ab2db2:1783384201909-1785004690681|product-lead|lead_event:58922|detection_escalation|model|2026-07-31T07:29:56.243Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:e7f9d71d8401b67b41667fba5a92e3ccd2eec2e3-1785004690681|product-lead|lead_event:58923|detection_escalation|model|2026-07-31T07:29:56.245Z|1|706|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:eedccbdf6e140bb437b7970c05976397efccfce1-1785004690681|product-lead|lead_event:58924|detection_escalation|model|2026-07-31T07:29:56.245Z|1|706|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:093cb2cad665286ec16418d4bb58ad8835c3f79b-1785004690681|product-lead|lead_event:59129|detection_escalation|model|2026-07-31T07:32:06.149Z|1|706|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:48f559f2-85c8-47c0-8ee4-44fa617d6449:1783656250494-1785004690681|product-lead|lead_event:59130|detection_escalation|model|2026-07-31T07:32:06.153Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:48f559f2-85c8-47c0-8ee4-44fa617d6449:1783656803590-1785004690681|product-lead|lead_event:59131|detection_escalation|model|2026-07-31T07:32:06.155Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:48f559f2-85c8-47c0-8ee4-44fa617d6449:1783658202413-1785004690681|product-lead|lead_event:59132|detection_escalation|model|2026-07-31T07:32:06.156Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:48f559f2-85c8-47c0-8ee4-44fa617d6449:1783665071756-1785004690681|product-lead|lead_event:59133|detection_escalation|model|2026-07-31T07:32:06.158Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:48f559f2-85c8-47c0-8ee4-44fa617d6449:1783688774409-1785004690681|product-lead|lead_event:59134|detection_escalation|model|2026-07-31T07:32:06.159Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:48f559f2-85c8-47c0-8ee4-44fa617d6449:1783719353227-1785004690681|product-lead|lead_event:59135|detection_escalation|model|2026-07-31T07:32:06.160Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:48f559f2-85c8-47c0-8ee4-44fa617d6449:1783727869557-1785004690681|product-lead|lead_event:59136|detection_escalation|model|2026-07-31T07:32:06.161Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:48f559f2-85c8-47c0-8ee4-44fa617d6449:1783775200026-1785004690681|product-lead|lead_event:59137|detection_escalation|model|2026-07-31T07:32:06.162Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:48f559f2-85c8-47c0-8ee4-44fa617d6449:1783827686868-1785004690681|product-lead|lead_event:59138|detection_escalation|model|2026-07-31T07:32:06.163Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:48f559f2-85c8-47c0-8ee4-44fa617d6449:1783861585695-1785004690681|product-lead|lead_event:59139|detection_escalation|model|2026-07-31T07:32:06.164Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:48f559f2-85c8-47c0-8ee4-44fa617d6449:1783886081502-1785004690681|product-lead|lead_event:59140|detection_escalation|model|2026-07-31T07:32:06.165Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:48f559f2-85c8-47c0-8ee4-44fa617d6449:1783891522253-1785004690681|product-lead|lead_event:59141|detection_escalation|model|2026-07-31T07:32:06.165Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:48f559f2-85c8-47c0-8ee4-44fa617d6449:1783907552764-1785004690681|product-lead|lead_event:59142|detection_escalation|model|2026-07-31T07:32:06.166Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:48f559f2-85c8-47c0-8ee4-44fa617d6449:1783913089003-1785004690681|product-lead|lead_event:59143|detection_escalation|model|2026-07-31T07:32:06.167Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:48f559f2-85c8-47c0-8ee4-44fa617d6449:1783947988964-1785004690681|product-lead|lead_event:59144|detection_escalation|model|2026-07-31T07:32:06.168Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:48f559f2-85c8-47c0-8ee4-44fa617d6449:1783956580845-1785004690681|product-lead|lead_event:59145|detection_escalation|model|2026-07-31T07:32:06.169Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:48f559f2-85c8-47c0-8ee4-44fa617d6449:1783961464664-1785004690681|product-lead|lead_event:59146|detection_escalation|model|2026-07-31T07:32:06.170Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:48f559f2-85c8-47c0-8ee4-44fa617d6449:1783962638013-1785004690681|product-lead|lead_event:59147|detection_escalation|model|2026-07-31T07:32:06.171Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:48f559f2-85c8-47c0-8ee4-44fa617d6449:1783963216309-1785004690681|product-lead|lead_event:59148|detection_escalation|model|2026-07-31T07:32:06.171Z|1|730|5B4576656E742023
