execution_id,error_info,error_message,run_ended,blocked_last_message
dce17f32-451c-4265-b3d0-801e624fc792,,,completed,
a43a6880-5207-41c9-a3c5-7523fb24d0f7,,,completed,
7c91f9fb-9720-45e5-b046-0b1162606cf7,,,blocked,Goal 已按连续三回合 blocked audit 标记为 blocked。 阻塞仅在 completion transport：Lead 句柄仍 `not yet`，信箱为空，durable phase-wake 未清理。代码、复审与 scoped CI 均已完成；PR #1302 保持 MERGEABLE，精确头 `bfe69eb63`。Lead/controller 清理 wake 后可恢
b15a5b84-2c76-43bb-a436-21fc4d0a9f24,,,,
ab10f3f7-18d1-4a33-ab47-75be53369eb3,,,completed,
9cf1770e-34dd-405c-aa22-a652711e40fe,,,completed,
0b64f42a-7cb1-48b2-8e92-e53b935b951d,,,completed,
88fe6721-6e51-4704-ba38-ed1bcef76ca9,,,completed,
00b1a84a-2e53-4523-a2c0-9d4f4f918070,,,completed,
69688dac-f5b1-4102-bc66-318cf27ba4eb,,,completed,
a9df2a66-b0d9-4047-8c62-22c167721888,,,completed,
f3574edc-c43f-4f48-8b6c-7ea29e3a3ad2,,,,
771d3bfa-cc7a-4292-bb0e-63d1fdc831d5,,,,
2e9caed0-a388-414d-8d22-3827a02b4cfe,,,,
18289cf2-0a22-4c55-af1a-f0cea112a9b8,,,failed,
53af42ab-b1c2-4770-8d02-1374a36446c0,,,,
0c7fb517-3464-4f6a-b48c-669385e70d1b,serverOverloaded,Selected model is at capacity. Please try a different model.,blocked,"No response has arrived after repeated successful polls, but the question remains live. I’ll do one more inbox/question check this turn and leave the head untouched unless an explicit recovery instruc"
c1db8d2e-5c21-456c-8d35-1ae5bd884d8f,,,blocked,当前目标已标记 blocked：实现、测试、scoped CI 与 exact-head review 均完成，但 controller 持续返回陈旧 `consume_pending_mail`。Lead 介入请求 `cd291088-ab20-43cf-b047-736b66525cad` 尚未回复；收到清理或重绑指令后可继续完成 `needs_review` 路由。
151082ac-0f23-4444-9c9c-ac401b8fd8a9,,,completed,
25d8197c-5ab1-497e-b5d0-09b64389b45a,,,completed,
41ec9e44-a13b-4e9a-84ef-a4b4efbfbc4e,usageLimitExceeded,"You’ve hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 30th, 2026 1:59 PM.",failed,
6e8742ea-95b3-45dc-822e-6c1458327478,usageLimitExceeded,"You’ve hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 30th, 2026 1:59 PM.",failed,
7832d6f8-9b63-460a-b9ee-38de8aef3065,,,blocked,"Goal status: `blocked`. N-to-N is a mandatory QA criterion. Two exact-head deployments failed at the same 529 infrastructure seam: the Claude extra Lead never established its inbox-ready lease, includ"
cc4d05b4-54f9-4f04-aee4-4e8ab9045fd6,usageLimitExceeded,"You’ve hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 30th, 2026 1:59 PM.",failed,
8e48d32e-344a-48d0-8683-76ea77318d23,usageLimitExceeded,"You’ve hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 30th, 2026 1:59 PM.",failed,
f104fc28-c47a-4b76-8168-f7b02bfa7ebe,usageLimitExceeded,"You’ve hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 30th, 2026 1:59 PM.",failed,
b7c5d1a9-b84d-443b-b6e2-1678c3679741,usageLimitExceeded,"You’ve hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 30th, 2026 1:59 PM.",failed,
c3680402-e94b-4ce3-96f9-1f380d683f58,,,,
8e1ef903-e29f-479c-a4c3-940b54fa7d3d,usageLimitExceeded,"You’ve hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 30th, 2026 1:59 PM.",failed,
a918d47e-bb4c-4a32-8609-333632583587,usageLimitExceeded,"You’ve hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 30th, 2026 1:59 PM.",failed,
ba3b5502-3721-492a-a746-5f8aa40fc066,usageLimitExceeded,"You’ve hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 30th, 2026 1:59 PM.",failed,
46e91f56-77c1-41a5-801b-8bfab774428d,,,completed,
083704b6-1447-436d-97d5-48d6a57fd840,,,completed,
53518df1-681b-4578-822a-5a5b369cbd82,,,completed,
00c725fa-4d09-40f5-b990-c2ea4360781c,,,blocked,Goal status is now `blocked` after repeated verified waits. No Flywheel QA verdict was submitted; the candidate remains awaiting the Lead’s repaired 529-room handoff for mandatory N-to-N evidence.
2fa01a56-3f35-4615-b022-0ab0294f6e45,,,completed,
f68b3e69-19a2-4a59-b183-5b2003680a4a,,,completed,
37624e3d-2f56-4ee3-afdc-944f2666c229,,,,
b6c738ca-d135-4cb7-9116-17267466406b,,,,
df988ce0-ebb4-43c7-8cbd-8bfacb8906f6,,,,
